ENB_ID,SITE_NAME,NE_NAME,NE_ID,NE_TYPE,NE_VERSION,NODE_CONN_STATE,NODE_OPER_STATE,NODE_ADMIN_SATAE,CELL_ID,CELL_IDENTITY,CELL_USER_LABEL,PCI,CELL_ADMIN_STATE,CELL_OPER_STATE,EARFCN_DL,EARFCN_UL,BAND_ID,BAND_NAME,BANDWIDTH,OUTPUT_POWER,DUPLEX,TX,RX,CELL_PATH_TYPE,PRACH_CONFIG_INDEX,RSI,TAC,EAI,ZCZC,AZIMUTH,HEIGHT,LAT,LONG,RRH_CODE,RRU_SERIAL,RRH_TYPE,MCC,MNC,COLO_NODE_ID,OAM_IP,DSP_INDEX,DSP_CELL_INDEX,GCB_CARD_ID,PRIMARY_CPRI_PORT_ID,UNIT_ID,ADDITIONAL_GCB_CARD_ID,ADDITIONAL_CPRI_PORT_ID,ADDITIONAL_RU_PORT_ID,CBSD_INDEX,GRANT_INDEX,CALL_SIGN,CBSD_CATEGORY,CBSD_MODE,CBRS_FCC_ID,CBRS_USER_ID,CARRIER_ID,SECTOR_ID,CELL_TECH,USM,enb_id,gnb_id,Radio_Port,gnb_available,Radio_Power_State,Radio_Total_Power_W
810423,NE-BLOOMINGTON,NE-BLOOMINGTON-TSS4xx-810423,eNB_810423,macro,v24_B_0-0230,connected,enabled,unlocked,14,207468302,NE-BLOOMINGTON-TSS4xx-810423-14,36,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,726,500,0,14,270,0.00m,N 040:07:02.840,W 099:02:20.100,rf4494-661,S51V600024,rrh-cell,310,450,NVGNB_510423,10.228.0.147,0,3,1,6,0,,,,,,,,,,,,4,,prod-gr-usm,810423,510423,0_1_6,,Underpowered,79.43282347
810423,NE-BLOOMINGTON,NE-BLOOMINGTON-TSS4xx-810423,eNB_810423,macro,v24_B_0-0230,connected,enabled,unlocked,2,207468290,NE-BLOOMINGTON-TSS4xx-810423-2,488,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,682,500,0,14,90,0.00m,N 040:07:02.840,W 099:02:20.100,rf4486-251,S51V609724,rrh-cell,310,450,NVGNB_510423,10.228.0.147,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810423,510423,0_2_2,,Underpowered,79.43282347
810423,NE-BLOOMINGTON,NE-BLOOMINGTON-TSS4xx-810423,eNB_810423,macro,v24_B_0-0230,connected,enabled,unlocked,21,207468309,NE-BLOOMINGTON-TSS4xx-810423-21,478,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,660,500,0,14,0,0.00m,N 040:07:02.840,W 099:02:20.100,rf4435d-713,S51V567828,rrh-cell,310,450,NVGNB_510423,10.228.0.147,1,0,0,0,0,,,,,,,,,,,,1,,prod-gr-usm,810423,510423,0_0_0,Yes,Underpowered,79.62143411
810423,NE-BLOOMINGTON,NE-BLOOMINGTON-TSS4xx-810423,eNB_810423,macro,v24_B_0-0230,connected,enabled,unlocked,22,207468310,NE-BLOOMINGTON-TSS4xx-810423-22,488,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,682,500,0,14,90,0.00m,N 040:07:02.840,W 099:02:20.100,rf4435d-713,S51V565391,rrh-cell,310,450,NVGNB_510423,10.228.0.147,1,1,0,1,0,,,,,,,,,,,,2,,prod-gr-usm,810423,510423,0_0_1,Yes,Underpowered,79.62143411
810423,NE-BLOOMINGTON,NE-BLOOMINGTON-TSS4xx-810423,eNB_810423,macro,v24_B_0-0230,connected,enabled,unlocked,23,207468311,NE-BLOOMINGTON-TSS4xx-810423-23,481,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,704,500,0,14,180,0.00m,N 040:07:02.840,W 099:02:20.100,rf4435d-713,S51V567877,rrh-cell,310,450,NVGNB_510423,10.228.0.147,1,2,0,2,0,,,,,,,,,,,,3,,prod-gr-usm,810423,510423,0_0_2,Yes,Underpowered,79.62143411
810423,NE-BLOOMINGTON,NE-BLOOMINGTON-TSS4xx-810423,eNB_810423,macro,v24_B_0-0230,connected,enabled,unlocked,24,207468312,NE-BLOOMINGTON-TSS4xx-810423-24,36,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,726,500,0,14,270,0.00m,N 040:07:02.840,W 099:02:20.100,rf4435d-713,S51V565344,rrh-cell,310,450,NVGNB_510423,10.228.0.147,1,3,0,3,0,,,,,,,,,,,,4,,prod-gr-usm,810423,510423,0_0_3,Yes,Underpowered,79.62143411
810423,NE-BLOOMINGTON,NE-BLOOMINGTON-TSS4xx-810423,eNB_810423,macro,v24_B_0-0230,connected,enabled,unlocked,3,207468291,NE-BLOOMINGTON-TSS4xx-810423-3,481,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,704,500,0,14,180,0.00m,N 040:07:02.840,W 099:02:20.100,rf4486-251,S51V609671,rrh-cell,310,450,NVGNB_510423,10.228.0.147,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810423,510423,0_2_4,,Underpowered,79.43282347
810423,NE-BLOOMINGTON,NE-BLOOMINGTON-TSS4xx-810423,eNB_810423,macro,v24_B_0-0230,connected,enabled,unlocked,4,207468292,NE-BLOOMINGTON-TSS4xx-810423-4,36,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,726,500,0,14,270,0.00m,N 040:07:02.840,W 099:02:20.100,rf4486-251,S51V609734,rrh-cell,310,450,NVGNB_510423,10.228.0.147,0,3,2,6,0,,,,,,,,,,,,4,,prod-gr-usm,810423,510423,0_2_6,,Underpowered,79.43282347
810342,NE-BARTLEY,NE-BARTLEY-TSS4xx-810342,eNB_810342,macro,v24_B_0-0230,connected,enabled,unlocked,1,207447553,NE-BARTLEY-TSS4xx-810342-1,321,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,198,500,0,14,90,0.00m,N 040:15:16.176,W 100:18:40.923,rf4486-251,S51V500486,rrh-cell,310,450,NVGNB_510342,10.228.0.115,0,0,2,0,0,,,,,,,,,,,,1,,prod-gr-usm,810342,510342,0_2_0,,Underpowered,79.43282347
810342,NE-BARTLEY,NE-BARTLEY-TSS4xx-810342,eNB_810342,macro,v24_B_0-0230,connected,enabled,unlocked,2,207447554,NE-BARTLEY-TSS4xx-810342-2,329,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,220,500,0,14,210,0.00m,N 040:15:16.176,W 100:18:40.923,rf4486-251,S51V500482,rrh-cell,310,450,NVGNB_510342,10.228.0.115,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810342,510342,0_2_2,,Underpowered,79.43282347
810342,NE-BARTLEY,NE-BARTLEY-TSS4xx-810342,eNB_810342,macro,v24_B_0-0230,connected,enabled,unlocked,3,207447555,NE-BARTLEY-TSS4xx-810342-3,352,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,242,500,0,14,330,0.00m,N 040:15:16.176,W 100:18:40.923,rf4486-251,S51V500487,rrh-cell,310,450,NVGNB_510342,10.228.0.115,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810342,510342,0_2_4,,Underpowered,79.43282347
810428,NE-CURTIS,NE-CURTIS-TSS4xx-810428,eNB_810428,macro,v24_B_0-0230,connected,enabled,unlocked,1,207469569,NE-CURTIS-TSS4xx-810428-1,286,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,550,500,0,14,30,0.00m,N 040:38:12.940,W 100:31:17.210,rf4486-251,S51V806917,rrh-cell,310,450,NVGNB_510428,10.224.3.3,0,0,2,0,0,,,,,,,,,,,,1,,prod-gr-usm,810428,510428,0_2_0,,Underpowered,79.43282347
810428,NE-CURTIS,NE-CURTIS-TSS4xx-810428,eNB_810428,macro,v24_B_0-0230,connected,enabled,unlocked,2,207469570,NE-CURTIS-TSS4xx-810428-2,315,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,572,500,0,14,150,0.00m,N 040:38:12.940,W 100:31:17.210,rf4486-251,S51V806915,rrh-cell,310,450,NVGNB_510428,10.224.3.3,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810428,510428,0_2_2,,Underpowered,79.43282347
810428,NE-CURTIS,NE-CURTIS-TSS4xx-810428,eNB_810428,macro,v24_B_0-0230,connected,enabled,unlocked,3,207469571,NE-CURTIS-TSS4xx-810428-3,296,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,594,500,0,14,270,0.00m,N 040:38:12.940,W 100:31:17.210,rf4486-251,S51V810580,rrh-cell,310,450,NVGNB_510428,10.224.3.3,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810428,510428,0_2_4,,Underpowered,79.43282347
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,1,207424513,NE-BLUE_HILL-TSS4xx-810252-1,311,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,154,500,0,14,30,0.00m,N 040:20:05.800,W 098:27:07.000,rf4486-251,S51V606988,rrh-cell,310,450,,10.228.0.19,0,0,2,0,0,,,,,,,,,,,,1,,prod-gr-usm,810252,,0_2_0,,Underpowered,79.43282347
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,11,207424523,NE-BLUE_HILL-TSS4xx-810252-11,311,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,154,500,0,14,30,0.00m,N 040:20:05.800,W 098:27:07.000,rf4494-661,S51V600049,rrh-cell,310,450,,10.228.0.19,0,0,1,0,0,,,,,,,,,,,,1,,prod-gr-usm,810252,,0_1_0,,Underpowered,79.43282347
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,12,207424524,NE-BLUE_HILL-TSS4xx-810252-12,310,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,176,500,0,14,150,0.00m,N 040:20:05.800,W 098:27:07.000,rf4494-661,S51V600043,rrh-cell,310,450,,10.228.0.19,0,1,1,2,0,,,,,,,,,,,,2,,prod-gr-usm,810252,,0_1_2,,Underpowered,79.43282347
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,13,207424525,NE-BLUE_HILL-TSS4xx-810252-13,312,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,198,500,0,14,270,0.00m,N 040:20:05.800,W 098:27:07.000,rf4494-661,S51V600047,rrh-cell,310,450,,10.228.0.19,0,2,1,4,0,,,,,,,,,,,,3,,prod-gr-usm,810252,,0_1_4,,Underpowered,79.43282347
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,2,207424514,NE-BLUE_HILL-TSS4xx-810252-2,310,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,176,500,0,14,150,0.00m,N 040:20:05.800,W 098:27:07.000,rf4486-251,S51V609750,rrh-cell,310,450,,10.228.0.19,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810252,,0_2_2,,Underpowered,79.43282347
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,21,207424533,NE-BLUE_HILL-TSS4xx-810252-21,311,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,154,500,0,14,30,0.00m,N 040:20:05.800,W 098:27:07.000,rf4435d-713,S51V474604,rrh-cell,310,450,,10.228.0.19,0,0,0,0,0,,,,,,,,,,,,1,,prod-gr-usm,810252,,0_0_0,,Underpowered,39.81071706
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,22,207424534,NE-BLUE_HILL-TSS4xx-810252-22,310,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,176,500,0,14,150,0.00m,N 040:20:05.800,W 098:27:07.000,rf4435d-713,S51V567807,rrh-cell,310,450,,10.228.0.19,0,1,0,1,0,,,,,,,,,,,,2,,prod-gr-usm,810252,,0_0_1,,Underpowered,39.81071706
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,23,207424535,NE-BLUE_HILL-TSS4xx-810252-23,312,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,198,500,0,14,270,0.00m,N 040:20:05.800,W 098:27:07.000,rf4435d-713,S51V567891,rrh-cell,310,450,,10.228.0.19,0,2,0,2,0,,,,,,,,,,,,3,,prod-gr-usm,810252,,0_0_2,,Underpowered,39.81071706
810252,NE-BLUE_HILL,NE-BLUE_HILL-TSS4xx-810252,eNB_810252,macro,v24_B_0-0230,connected,enabled,unlocked,3,207424515,NE-BLUE_HILL-TSS4xx-810252-3,312,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,198,500,0,14,270,0.00m,N 040:20:05.800,W 098:27:07.000,rf4486-251,S51V609706,rrh-cell,310,450,,10.228.0.19,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810252,,0_2_4,,Underpowered,79.43282347
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,1,207446273,NE-CAMPBELL-TSS4xx-810337-1,45,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,836,500,0,14,0,0.00m,N 040:17:31.580,W 098:44:09.420,rf4486-251,S51V609732,rrh-cell,310,450,NVGNB_510337,10.228.0.99,0,0,2,0,0,,,,,,,,,,,,1,,prod-gr-usm,810337,510337,0_2_0,,Underpowered,79.43282347
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,11,207446283,NE-CAMPBELL-TSS4xx-810337-11,45,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,836,500,0,14,0,0.00m,N 040:17:31.580,W 098:44:09.420,rf4494-661,S51V611422,rrh-cell,310,450,NVGNB_510337,10.228.0.99,0,0,1,0,0,,,,,,,,,,,,1,,prod-gr-usm,810337,510337,0_1_0,,Underpowered,79.43282347
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,12,207446284,NE-CAMPBELL-TSS4xx-810337-12,487,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,0,500,0,14,90,0.00m,N 040:17:31.580,W 098:44:09.420,rf4494-661,S51V600025,rrh-cell,310,450,NVGNB_510337,10.228.0.99,0,1,1,2,0,,,,,,,,,,,,2,,prod-gr-usm,810337,510337,0_1_2,,Underpowered,79.43282347
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,13,207446285,NE-CAMPBELL-TSS4xx-810337-13,48,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,22,500,0,14,180,0.00m,N 040:17:31.580,W 098:44:09.420,rf4494-661,S51V611426,rrh-cell,310,450,NVGNB_510337,10.228.0.99,0,2,1,4,0,,,,,,,,,,,,3,,prod-gr-usm,810337,510337,0_1_4,,Underpowered,79.43282347
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,14,207446286,NE-CAMPBELL-TSS4xx-810337-14,2,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,44,500,0,14,270,0.00m,N 040:17:31.580,W 098:44:09.420,rf4494-661,S51V600028,rrh-cell,310,450,NVGNB_510337,10.228.0.99,0,3,1,6,0,,,,,,,,,,,,4,,prod-gr-usm,810337,510337,0_1_6,,Underpowered,79.43282347
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,2,207446274,NE-CAMPBELL-TSS4xx-810337-2,487,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,0,500,0,14,90,0.00m,N 040:17:31.580,W 098:44:09.420,rf4486-251,S51V609690,rrh-cell,310,450,NVGNB_510337,10.228.0.99,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810337,510337,0_2_2,,Underpowered,79.43282347
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,21,207446293,NE-CAMPBELL-TSS4xx-810337-21,45,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,836,500,0,14,0,0.00m,N 040:17:31.580,W 098:44:09.420,rf4435d-713,S51V567833,rrh-cell,310,450,NVGNB_510337,10.228.0.99,1,0,0,0,0,,,,,,,,,,,,1,,prod-gr-usm,810337,510337,0_0_0,,Underpowered,39.81071706
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,22,207446294,NE-CAMPBELL-TSS4xx-810337-22,487,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,0,500,0,14,90,0.00m,N 040:17:31.580,W 098:44:09.420,rf4435d-713,S51V565381,rrh-cell,310,450,NVGNB_510337,10.228.0.99,1,1,0,1,0,,,,,,,,,,,,2,,prod-gr-usm,810337,510337,0_0_1,,Underpowered,39.81071706
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,23,207446295,NE-CAMPBELL-TSS4xx-810337-23,48,unlocked,enabled,5145,23145,12,700mhz,5,460,fdd,4,4,select-abcd,35,22,500,0,14,180,0.00m,N 040:17:31.580,W 098:44:09.420,rf4435d-713,S51V474605,rrh-cell,310,450,NVGNB_510337,10.228.0.99,1,2,0,2,0,,,,,,,,,,,,3,,prod-gr-usm,810337,510337,0_0_2,,Underpowered,39.81071706
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,24,207446296,NE-CAMPBELL-TSS4xx-810337-24,2,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,44,500,0,14,270,0.00m,N 040:17:31.580,W 098:44:09.420,rf4435d-713,S51V567809,rrh-cell,310,450,NVGNB_510337,10.228.0.99,1,3,0,3,0,,,,,,,,,,,,4,,prod-gr-usm,810337,510337,0_0_3,Yes,Underpowered,79.62143411
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,3,207446275,NE-CAMPBELL-TSS4xx-810337-3,48,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,22,500,0,14,180,0.00m,N 040:17:31.580,W 098:44:09.420,rf4486-251,S51V609729,rrh-cell,310,450,NVGNB_510337,10.228.0.99,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810337,510337,0_2_4,,Underpowered,79.43282347
810337,NE-CAMPBELL,NE-CAMPBELL-TSS4xx-810337,eNB_810337,macro,v24_B_0-0230,connected,enabled,unlocked,4,207446276,NE-CAMPBELL-TSS4xx-810337-4,2,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,44,500,0,14,270,0.00m,N 040:17:31.580,W 098:44:09.420,rf4486-251,S51V609679,rrh-cell,310,450,NVGNB_510337,10.228.0.99,0,3,2,6,0,,,,,,,,,,,,4,,prod-gr-usm,810337,510337,0_2_6,,Underpowered,79.43282347
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,1,207446017,NE-UPLAND-TSS4xx-810336-1,39,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,748,500,0,14,0,0.00m,N 040:19:07.320,W 098:54:19.080,rf4486-251,S51V609663,rrh-cell,310,450,NVGNB_510336,10.228.0.83,0,0,2,0,0,,,,,,,,,,,,1,,prod-gr-usm,810336,510336,0_2_0,,Underpowered,79.43282347
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,11,207446027,NE-UPLAND-TSS4xx-810336-11,39,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,748,500,0,14,0,0.00m,N 040:19:07.320,W 098:54:19.080,rf4494-661,S51V600050,rrh-cell,310,450,NVGNB_510336,10.228.0.83,0,0,1,0,0,,,,,,,,,,,,1,,prod-gr-usm,810336,510336,0_1_0,,Underpowered,79.43282347
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,12,207446028,NE-UPLAND-TSS4xx-810336-12,484,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,770,500,0,14,90,0.00m,N 040:19:07.320,W 098:54:19.080,rf4494-661,S51V600027,rrh-cell,310,450,NVGNB_510336,10.228.0.83,0,1,1,2,0,,,,,,,,,,,,2,,prod-gr-usm,810336,510336,0_1_2,,Underpowered,79.43282347
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,13,207446029,NE-UPLAND-TSS4xx-810336-13,42,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,792,500,0,14,180,0.00m,N 040:19:07.320,W 098:54:19.080,rf4494-661,S51V600053,rrh-cell,310,450,NVGNB_510336,10.228.0.83,0,2,1,4,0,,,,,,,,,,,,3,,prod-gr-usm,810336,510336,0_1_4,,Underpowered,79.43282347
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,14,207446030,NE-UPLAND-TSS4xx-810336-14,491,unlocked,enabled,2000,20000,4,2100mhz,10,490,fdd,4,4,select-abcd,35,814,500,0,14,270,0.00m,N 040:19:07.320,W 098:54:19.080,rf4494-661,S51V600052,rrh-cell,310,450,NVGNB_510336,10.228.0.83,0,3,1,6,0,,,,,,,,,,,,4,,prod-gr-usm,810336,510336,0_1_6,,Underpowered,79.43282347
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,2,207446018,NE-UPLAND-TSS4xx-810336-2,484,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,770,500,0,14,90,0.00m,N 040:19:07.320,W 098:54:19.080,rf4486-251,S51V609715,rrh-cell,310,450,NVGNB_510336,10.228.0.83,0,1,2,2,0,,,,,,,,,,,,2,,prod-gr-usm,810336,510336,0_2_2,,Underpowered,79.43282347
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,21,207446037,NE-UPLAND-TSS4xx-810336-21,39,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,748,500,0,14,0,0.00m,N 040:19:07.320,W 098:54:19.080,rf4435d-713,S51V565379,rrh-cell,310,450,NVGNB_510336,10.228.0.83,1,0,0,0,0,,,,,,,,,,,,1,,prod-gr-usm,810336,510336,0_0_0,Yes,Underpowered,79.62143411
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,22,207446038,NE-UPLAND-TSS4xx-810336-22,484,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,770,500,0,14,90,0.00m,N 040:19:07.320,W 098:54:19.080,rf4435d-713,S51V565395,rrh-cell,310,450,NVGNB_510336,10.228.0.83,1,1,0,1,0,,,,,,,,,,,,2,,prod-gr-usm,810336,510336,0_0_1,Yes,Underpowered,79.62143411
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,23,207446039,NE-UPLAND-TSS4xx-810336-23,42,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,792,500,0,14,180,0.00m,N 040:19:07.320,W 098:54:19.080,rf4435d-713,S51V567895,rrh-cell,310,450,NVGNB_510336,10.228.0.83,1,2,0,2,0,,,,,,,,,,,,3,,prod-gr-usm,810336,510336,0_0_2,Yes,Underpowered,79.62143411
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,24,207446040,NE-UPLAND-TSS4xx-810336-24,491,unlocked,enabled,5120,23120,12,700mhz,10,460,fdd,4,4,select-abcd,35,814,500,0,14,270,0.00m,N 040:19:07.320,W 098:54:19.080,rf4435d-713,S51V565401,rrh-cell,310,450,NVGNB_510336,10.228.0.83,1,3,0,3,0,,,,,,,,,,,,4,,prod-gr-usm,810336,510336,0_0_3,Yes,Underpowered,79.62143411
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,3,207446019,NE-UPLAND-TSS4xx-810336-3,42,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,792,500,0,14,180,0.00m,N 040:19:07.320,W 098:54:19.080,rf4486-251,S51V609709,rrh-cell,310,450,NVGNB_510336,10.228.0.83,0,2,2,4,0,,,,,,,,,,,,3,,prod-gr-usm,810336,510336,0_2_4,,Underpowered,79.43282347
810336,NE-UPLAND,NE-UPLAND-TSS4xx-810336,eNB_810336,macro,v24_B_0-0230,connected,enabled,unlocked,4,207446020,NE-UPLAND-TSS4xx-810336-4,491,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,814,500,0,14,270,0.00m,N 040:19:07.320,W 098:54:19.080,rf4486-251,S51V609755,rrh-cell,310,450,NVGNB_510336,10.228.0.83,0,3,2,6,0,,,,,,,,,,,,4,,prod-gr-usm,810336,510336,0_2_6,,Underpowered,79.43282347
810972,NE-HAYES_CENTER_EAST,NE-HAYES_CENTER_EAST-TSS4xx-810972,eNB_810972,macro,v24_B_0-0230,connected,enabled,unlocked,1,207608833,NE-HAYES_CENTER_EAST-TSS4xx-810972-1,287,unlocked,enabled,1099,19099,2,1900mhz,20,490,fdd,4,4,select-abcd,35,286,500,0,14,0,0.00m,N 040:33:52.481,W 100:53:32.803,rf4486-251,S51V609685,rrh-cell,310,450,NVGNB_510972,10.224.3.19,0,0,2,0,0,,,,,,,,,,,,1,,prod-gr-usm,810972,510972,0_2_0,,Underpowered,79.43282347
